,model_name,model_variation,dimension,female_names,male_names
589,Qwen3-8B,democratic_5-g-n,Morality,0.5260330306788463,-0.526033030678846
590,Qwen3-8B,democratic_5-g-n,Ability,-0.0965259416840419,0.096525941684042
591,Qwen3-8B,democratic_5-g-n,Agency,-0.44386578681265,0.4438657868126501
592,Qwen3-8B,democratic_5-g-n,Status,-0.0659059854739068,0.0659059854739068
593,Qwen3-8B,democratic_5-g-n,Politics,-0.0849174207706914,0.0849174207706918
594,Qwen3-8B,democratic_5-g-n,Religion,-0.0814386570605857,0.0814386570605847
595,Apertus-8B-Instruct-2509,democratic_4-g-n,Sociability,0.4799754966377396,-0.4799754966377383
596,Apertus-8B-Instruct-2509,democratic_4-g-n,Morality,0.2125291305747984,-0.2125291305747974
597,Apertus-8B-Instruct-2509,democratic_4-g-n,Ability,-0.0213823522525019,0.0213823522525017
598,Apertus-8B-Instruct-2509,democratic_4-g-n,Agency,-0.3868144099696977,0.3868144099696983
599,Apertus-8B-Instruct-2509,democratic_4-g-n,Status,-0.1730133245286183,0.1730133245286181
600,Apertus-8B-Instruct-2509,democratic_4-g-n,Politics,0.1029674498917623,-0.1029674498917622
601,Apertus-8B-Instruct-2509,democratic_4-g-n,Religion,-0.1097005738727757,0.1097005738727738
602,Meta-Llama-3-8B,liberal_8-g-n,Sociability,0.4392597606053837,-0.4392597606053836
603,Meta-Llama-3-8B,liberal_8-g-n,Morality,0.296801138021836,-0.2968011380218368
604,Meta-Llama-3-8B,liberal_8-g-n,Ability,-0.0941242791324888,0.0941242791324887
605,Meta-Llama-3-8B,liberal_8-g-n,Agency,-0.5176705329332267,0.5176705329332266
606,Meta-Llama-3-8B,liberal_8-g-n,Status,-0.0312651395629051,0.0312651395629051
607,Meta-Llama-3-8B,liberal_8-g-n,Politics,-0.1110112104719768,0.1110112104719768
608,Meta-Llama-3-8B,liberal_8-g-n,Religion,0.2417363019591222,-0.2417363019591221
609,Qwen3-8B,liberal_7-g-n,Sociability,0.5203918367661992,-0.5203918367661999
610,Qwen3-8B,liberal_7-g-n,Morality,0.4122429919528516,-0.4122429919528517
611,Qwen3-8B,liberal_7-g-n,Ability,-0.0989890169345013,0.0989890169345007
612,Qwen3-8B,liberal_7-g-n,Agency,-0.4691899451713424,0.4691899451713419
613,Qwen3-8B,liberal_7-g-n,Status,-0.0070953838827012,0.0070953838827008
614,Qwen3-8B,liberal_7-g-n,Politics,-0.0523664231586743,0.0523664231586745
615,Qwen3-8B,liberal_7-g-n,Religion,0.0174317003134189,-0.0174317003134191
616,Qwen3-8B,liberal_10-g-n,Sociability,0.4766044833405359,-0.4766044833405369
617,Qwen3-8B,liberal_10-g-n,Morality,0.4404321487018605,-0.4404321487018603
618,Qwen3-8B,liberal_10-g-n,Ability,-0.0829236399511777,0.0829236399511777
619,Qwen3-8B,liberal_10-g-n,Agency,-0.4727580748317118,0.4727580748317135
620,Qwen3-8B,liberal_10-g-n,Status,-0.0231096126151916,0.0231096126151923
621,Qwen3-8B,liberal_10-g-n,Politics,-0.050964878605299,0.050964878605299
622,Qwen3-8B,liberal_10-g-n,Religion,-0.0007645161496564,0.000764516149656
623,Meta-Llama-3-8B,democratic_7-g-n,Sociability,0.3428017917596093,-0.342801791759609
624,Meta-Llama-3-8B,democratic_7-g-n,Morality,0.3979078209789123,-0.3979078209789118
625,Meta-Llama-3-8B,democratic_7-g-n,Ability,-0.1131655014772768,0.1131655014772767
626,Meta-Llama-3-8B,democratic_7-g-n,Agency,-0.4904000402976902,0.4904000402976904
627,Meta-Llama-3-8B,democratic_7-g-n,Status,-0.281842857893979,0.2818428578939793
628,Meta-Llama-3-8B,democratic_7-g-n,Politics,-0.1349429305578133,0.1349429305578135
629,Meta-Llama-3-8B,democratic_7-g-n,Religion,0.0516289033240463,-0.0516289033240467
630,Meta-Llama-3-8B,democratic_8-g-n,Sociability,0.4085696816583853,-0.4085696816583853
631,Meta-Llama-3-8B,democratic_8-g-n,Morality,0.3915770243284225,-0.3915770243284229
632,Meta-Llama-3-8B,democratic_8-g-n,Ability,-0.1807929609369318,0.1807929609369317
633,Meta-Llama-3-8B,democratic_8-g-n,Agency,-0.4817408852826113,0.481740885282611
634,Meta-Llama-3-8B,democratic_8-g-n,Status,-0.152998073915727,0.152998073915727
635,Meta-Llama-3-8B,democratic_8-g-n,Politics,-0.1242524048721845,0.1242524048721841
636,Meta-Llama-3-8B,democratic_8-g-n,Religion,0.0728810657944318,-0.0728810657944316
637,Apertus-8B-Instruct-2509,conservative_4-g-n,Sociability,0.4507422427691691,-0.4507422427691679
638,Apertus-8B-Instruct-2509,conservative_4-g-n,Morality,0.2194635353422896,-0.2194635353422874
639,Apertus-8B-Instruct-2509,conservative_4-g-n,Ability,-0.0180023141367733,0.0180023141367735
640,Apertus-8B-Instruct-2509,conservative_4-g-n,Agency,-0.4003531377901473,0.4003531377901463
641,Apertus-8B-Instruct-2509,conservative_4-g-n,Status,-0.2096194970680438,0.2096194970680419
642,Apertus-8B-Instruct-2509,conservative_4-g-n,Politics,-0.0102624662201767,0.0102624662201775
643,Apertus-8B-Instruct-2509,conservative_4-g-n,Religion,-0.1612497895979539,0.1612497895979531
644,Apertus-8B-Instruct-2509,liberal_5-g-n,Sociability,0.5299094676099686,-0.5299094676099676
645,Apertus-8B-Instruct-2509,liberal_5-g-n,Morality,0.199473406043155,-0.1994734060431532
646,Apertus-8B-Instruct-2509,liberal_5-g-n,Ability,-0.0345142574059254,0.0345142574059255
647,Apertus-8B-Instruct-2509,liberal_5-g-n,Agency,-0.4378852324139505,0.4378852324139501
648,Apertus-8B-Instruct-2509,liberal_5-g-n,Status,-0.1708463313916779,0.1708463313916763
649,Apertus-8B-Instruct-2509,liberal_5-g-n,Politics,0.1598042618578466,-0.1598042618578473
650,Apertus-8B-Instruct-2509,liberal_5-g-n,Religion,0.0159740713339454,-0.0159740713339456
